customer_id,customer_name,gender,age,state,city,mobile,email,business_type,income_type,net_worth_inr,demat,estimated_annual_income_inr,risk_profile,demat_account_open_date,primary_stock,stock_total_holding,avg_buy_date,avg_sell_date,avg_buy_price_inr,avg_sell_price_inr,holding_value_inr,current_estimated_value_inr,portfolio_value_inr,num_trades_last_12m,is_active_trader
CUST205697,Arjun Singh,Male,31,Meghalaya,Shillong,9189120090,arjun.singh38@example.com,Agriculture,Investments,324323,Groww,51489,Moderate,10/21/2012,HINDUNILVR,47,1/5/2016,-,2084,-,97958,91563,97958,8,FALSE
CUST205698,Deepa Rao,Male,34,Tamil Nadu,Madurai,9775013963,deepa.rao19@example.com,Agriculture,Salary,403429,Groww,59051,Moderate,5/19/2015,SBI,1496,7/4/2019,11/20/2021,669,875,1000285,1253628,1308387,4,FALSE
CUST205699,Isha Kumar,Female,40,Nagaland,Kohima,9072524082,isha.kumar42@example.com,Freelancer,Salary,976007,Groww,71144,High,2/5/2017,ONGC,454,10/1/2019,1/19/2021,99,123,45032,53739,56024,5,FALSE
CUST205700,Aditya Thakur,Female,40,Rajasthan,Jaipur,9741384177,aditya.thakur47@example.com,Freelancer,Business Income,413178,Groww,57896,Low,6/29/2013,AXISBANK,470,6/30/2017,-,932,-,437946,415406,437946,5,FALSE
CUST205701,Aditya Rao,Female,45,Kerala,Kozhikode,9320900719,aditya.rao51@example.com,Agriculture,Inheritance,286633,Groww,36197,Low,1/13/2015,HINDUNILVR,1108,12/12/2016,12/7/2021,2342,2299,2595002,3423942,2546827,6,FALSE
CUST205702,Aditya Nair,Female,22,Lakshadweep,Kavaratti,9506273706,aditya.nair97@example.com,Salaried,Inheritance,77816,Upstox,11525,Moderate,7/14/2011,ONGC,390,6/16/2018,-,129,-,50127,52779,50127,4,FALSE
CUST205703,Vivek Sharma,Male,49,Mizoram,Aizawl,9228941298,vivek.sharma90@example.com,Retired,Investments,1373906,Groww,230353,Moderate,3/23/2012,AXISBANK,419,1/28/2020,5/25/2022,844,540,353703,325615,226348,7,FALSE
CUST205704,Isha Thakur,Female,46,Telangana,Hyderabad,9082177622,isha.thakur68@example.com,Freelancer,Investments,778819,Groww,77378,High,11/16/2017,POWERGRID,570,9/14/2020,-,172,-,98034,88881,98034,6,FALSE
CUST205705,Isha Reddy,Male,26,Chhattisgarh,Raipur,9146281118,isha.reddy68@example.com,Small Business,Business Income,608619,Groww,67763,Low,2/1/2014,POWERGRID,994,9/20/2015,5/19/2016,308,281,306410,374985,279056,8,FALSE
CUST205706,Smita Bose,Female,38,Gujarat,Vadodara,9264391565,smita.bose15@example.com,Entrepreneur,Salary,2062365,Groww,286990,Moderate,6/11/2011,SUNPHARMA,1999,8/31/2022,-,710,-,1419670,2068483,1419670,2,FALSE
CUST205707,Pooja Verma,Female,30,Chandigarh,Chandigarh,9707593494,pooja.verma23@example.com,Agriculture,Investments,328200,Groww,54914,High,6/15/2018,HCLTECH,1681,8/1/2018,9/5/2018,1419,787,2384868,3359466,1322745,2,FALSE
CUST205708,Priya Mishra,Male,32,Andaman and Nicobar Islands,Port Blair,9936512799,priya.mishra68@example.com,Professional Services,Investments,3593381,Groww,512187,Low,9/26/2010,ITC,707,11/2/2022,1/27/2024,400,290,282736,271708,205334,8,FALSE
CUST205709,Aisha Nair,Male,40,Jharkhand,Jamshedpur,9430520967,aisha.nair29@example.com,Freelancer,Inheritance,800674,Groww,41806,Low,1/3/2016,LARSEN,708,11/14/2019,-,2092,-,1480952,1615653,1480952,7,FALSE
CUST205710,Ananya Joshi,Male,18,Ladakh,Leh,9534444703,ananya.joshi21@example.com,Entrepreneur,Salary,1463468,Groww,290719,Moderate,10/2/2016,HDFC,145,10/18/2018,-,2244,-,325342,353926,325342,7,FALSE
CUST205711,Isha Mehta,Male,37,Jharkhand,Ranchi,9505682632,isha.mehta40@example.com,Entrepreneur,Investments,2672709,Groww,145045,High,10/15/2010,ICICIBANK,489,5/25/2018,-,1017,-,497465,702202,497465,1,FALSE
CUST205712,Rahul Patel,Prefer not to say,43,Andhra Pradesh,Vijayawada,9110948370,rahul.patel59@example.com,Agriculture,Business Income,35278,Groww,6359,Moderate,2/14/2011,TCS,1368,8/14/2015,10/17/2021,2843,3191,3889566,5367972,4365302,3,FALSE
CUST205713,Smita Chopra,Male,48,Himachal Pradesh,Shimla,9826629947,smita.chopra57@example.com,Small Business,Investments,2053250,Groww,381598,Low,4/25/2017,DIVISLAB,382,4/24/2023,5/28/2024,4553,4348,1739105,2572778,1660772,12,TRUE
CUST205714,Aditya Joshi,Male,42,Puducherry,Puducherry,9514316491,aditya.joshi75@example.com,Student,Pension,1261,Zerodha,104,Low,12/19/2014,ICICIBANK,558,3/18/2015,-,1160,-,647425,784922,647425,7,FALSE
CUST205715,Vivek Iyer,Male,23,Tripura,Agartala,9763445280,vivek.iyer62@example.com,Retired,Salary,155096,Groww,25790,Moderate,6/5/2019,HCLTECH,825,8/6/2021,-,989,-,815777,740996,815777,3,FALSE
CUST205716,Aisha Khan,Female,40,Gujarat,Vadodara,9915907629,aisha.khan36@example.com,Entrepreneur,Investments,1929962,Groww,234521,Moderate,3/25/2017,ONGC,819,10/25/2020,-,123,-,100573,144956,100573,2,FALSE
CUST205717,Priya Joshi,Male,43,Andaman and Nicobar Islands,Port Blair,9868308506,priya.joshi88@example.com,Entrepreneur,Inheritance,1117499,Groww,125866,High,12/2/2015,SBI,280,9/20/2021,7/16/2025,758,899,212318,195635,251849,6,FALSE
CUST205718,Rahul Patel,Female,38,Chhattisgarh,Raipur,9483021087,rahul.patel30@example.com,Small Business,Business Income,1115446,Groww,80338,Moderate,5/1/2016,LARSEN,939,4/11/2018,10/22/2024,2511,2576,2357557,3298240,2419136,4,FALSE
CUST205719,Aarav Nair,Male,40,Lakshadweep,Kavaratti,9874699193,aarav.nair35@example.com,Freelancer,Pension,1501387,Groww,178728,Low,10/10/2012,KOTAKBANK,1364,6/5/2019,-,2180,-,2973124,3601214,2973124,7,FALSE
CUST205720,Karan Reddy,Male,24,Punjab,Chandigarh,9311592470,karan.reddy80@example.com,Freelancer,Inheritance,875508,Groww,127500,Moderate,12/17/2014,INFY,1777,10/14/2024,8/16/2025,1882,1920,3343976,4947182,3412053,4,FALSE
CUST205721,Aditya Chopra,Female,39,Bihar,Gaya,9894109772,aditya.chopra67@example.com,Entrepreneur,Pension,4255484,Groww,530726,High,9/29/2016,MARUTI,1813,4/3/2022,-,12755,-,23125377,24180463,23125377,9,FALSE
CUST205722,Isha Reddy,Male,33,Uttar Pradesh,Noida,9675998822,isha.reddy32@example.com,Professional Services,Inheritance,5149069,Groww,430413,Moderate,8/31/2012,ONGC,1421,5/11/2021,-,107,-,151564,183028,151564,9,FALSE
CUST205723,Aditya Thakur,Female,29,Bihar,Gaya,9662998181,aditya.thakur74@example.com,Agriculture,Inheritance,112239,Groww,13811,Low,1/2/2017,SUNPHARMA,894,6/13/2024,-,823,-,735699,668107,735699,5,FALSE
CUST205724,Deepa Gupta,Male,48,Jharkhand,Jamshedpur,9377755799,deepa.gupta77@example.com,Student,Pension,20579,Zerodha,3724,Moderate,10/8/2010,HINDUNILVR,643,8/10/2021,11/21/2021,2618,2899,1683567,2122159,1864038,5,FALSE
CUST205725,Ankit Desai,Female,43,Tripura,Agartala,9610917533,ankit.desai83@example.com,Student,Salary,23932,Zerodha,4132,Moderate,12/8/2011,SBILIFE,389,6/27/2017,-,1427,-,555227,522197,555227,2,FALSE
CUST205726,Karan Mishra,Female,38,Manipur,Imphal,9778157592,karan.mishra33@example.com,Entrepreneur,Inheritance,1357405,Groww,106919,Low,9/14/2010,KOTAKBANK,1725,1/18/2018,-,1710,-,2949474,2770195,2949474,2,FALSE
CUST205727,Pooja Chopra,Female,18,Bihar,Patna,9510316708,pooja.chopra28@example.com,Agriculture,Pension,362957,Groww,44788,Low,3/23/2011,RELIANCE,361,3/17/2017,6/4/2021,2117,2164,764197,1021896,781229,5,FALSE
CUST205728,Pooja Nadkarni,Female,32,Dadra and Nagar Haveli and Daman and Diu,Silvassa,9866154550,pooja.nadkarni79@example.com,Agriculture,Inheritance,320042,Groww,44989,High,1/15/2017,HDFC,1192,3/19/2025,-,2437,-,2905428,2937795,2905428,5,FALSE
CUST205729,Kavya Chopra,Male,18,Arunachal Pradesh,Itanagar,9699793687,kavya.chopra87@example.com,Agriculture,Inheritance,297097,Groww,38565,Low,2/5/2017,MARUTI,1011,9/18/2020,-,13255,-,13401199,19923727,13401199,7,FALSE
CUST205730,Pooja Khan,Female,39,Jammu and Kashmir,Jammu,9189405676,pooja.khan73@example.com,Retired,Inheritance,28010,Groww,4176,Low,3/27/2010,BAJAJ_AUTO,1581,10/9/2017,-,4034,-,6377833,7256790,6377833,2,FALSE
CUST205731,Isha Khan,Female,23,Uttarakhand,Dehradun,9946756255,isha.khan56@example.com,Freelancer,Salary,1053121,Groww,160757,High,10/28/2014,HINDUNILVR,1958,2/6/2025,-,1877,-,3675499,4374060,3675499,6,FALSE
CUST205732,Pooja Verma,Female,47,Kerala,Kozhikode,9435347137,pooja.verma58@example.com,Agriculture,Pension,65355,Groww,7230,Moderate,5/2/2013,POWERGRID,567,8/6/2024,-,328,-,186129,202659,186129,6,FALSE
CUST205733,Kavya Reddy,Non-binary,45,Rajasthan,Jaipur,9470424993,kavya.reddy22@example.com,Small Business,Business Income,503246,Groww,43425,Low,8/1/2012,BAJAJ_AUTO,823,7/9/2017,-,5506,-,4531109,4834993,4531109,4,FALSE
CUST205734,Deepa Patel,Male,18,Manipur,Imphal,9844811791,deepa.patel63@example.com,Small Business,Investments,328750,Groww,38245,Low,7/11/2019,DIVISLAB,157,11/30/2023,-,4327,-,679267,967649,679267,3,FALSE
CUST205735,Rahul Patel,Male,53,Himachal Pradesh,Dharamshala,9895207812,rahul.patel39@example.com,Freelancer,Pension,459226,Groww,30403,Low,8/23/2010,KOTAKBANK,85,5/27/2016,6/15/2020,2013,2690,171068,245635,228630,5,FALSE
CUST205736,Rohit Joshi,Female,34,Madhya Pradesh,Bhopal,9923193729,rohit.joshi69@example.com,Agriculture,Salary,126751,Groww,20547,Low,3/15/2017,MARUTI,208,4/11/2021,-,16861,-,3507063,3595541,3507063,2,FALSE
CUST205737,Vivaan Agarwal,Female,36,Chhattisgarh,Raipur,9903320237,vivaan.agarwal98@example.com,Salaried,Inheritance,458053,Upstox,76190,Moderate,4/8/2018,BAJAJ_AUTO,158,3/16/2023,-,4981,-,787075,727003,787075,5,FALSE
CUST205738,Neha Joshi,Male,37,Odisha,Bhubaneswar,9884954098,neha.joshi44@example.com,Small Business,None/Student,261078,Groww,49992,Low,5/24/2012,HDFC,1914,5/29/2020,-,2791,-,5341744,5696987,5341744,7,FALSE
CUST205739,Arjun Chopra,Male,31,Chhattisgarh,Raipur,9107509206,arjun.chopra92@example.com,Freelancer,Salary,459988,Groww,85027,Moderate,4/15/2013,ITC,1888,12/21/2019,-,332,-,627590,875411,627590,5,FALSE
CUST205740,Priya Patel,Male,38,Jharkhand,Jamshedpur,9366802746,priya.patel17@example.com,Agriculture,None/Student,371406,Groww,25663,Low,6/30/2014,BHARTIARTL,278,4/19/2015,9/1/2015,970,897,269635,323231,249380,6,FALSE
CUST205741,Smita Reddy,Female,31,Ladakh,Leh,9838446376,smita.reddy22@example.com,Professional Services,Business Income,73534,Groww,9698,Low,10/29/2014,ONGC,1893,2/6/2019,-,103,-,195206,268067,195206,7,FALSE
CUST205742,Deepa Bose,Female,36,Haryana,Gurgaon,9775204747,deepa.bose47@example.com,Entrepreneur,Salary,4494185,Groww,700325,Low,6/21/2024,ITC,1662,7/29/2024,-,509,-,845376,1183409,845376,3,FALSE
CUST205743,Siddharth Nair,Male,18,Odisha,Cuttack,9647683626,siddharth.nair82@example.com,Agriculture,None/Student,111710,Groww,19465,Moderate,3/4/2025,KOTAKBANK,1768,8/10/2025,-,2017,-,3566586,4963285,3566586,6,FALSE
CUST205744,Vivek Reddy,Female,56,Punjab,Chandigarh,9893899025,vivek.reddy54@example.com,Entrepreneur,Investments,673648,Groww,63802,Moderate,10/16/2012,KOTAKBANK,914,3/26/2019,-,1882,-,1720020,2149382,1720020,4,FALSE
CUST205745,Rohit Patel,Male,24,Maharashtra,Pune,9362674553,rohit.patel95@example.com,Retired,Business Income,147860,Groww,29282,Low,11/6/2015,RELIANCE,899,6/22/2019,8/6/2024,1980,1843,1779984,1784128,1656776,6,FALSE
CUST205746,Arjun Mishra,Male,39,Mizoram,Aizawl,9143397255,arjun.mishra19@example.com,Freelancer,Pension,1838794,Groww,231043,Low,10/18/2014,TCS,1508,1/31/2019,-,2686,-,4050473,5180438,4050473,8,FALSE
CUST205747,Kavya Patel,Male,35,Tripura,Agartala,9400955150,kavya.patel39@example.com,Entrepreneur,Investments,1568097,Groww,187144,Moderate,3/16/2015,SUNPHARMA,1971,8/29/2016,-,1003,-,1976085,2138287,1976085,10,FALSE
CUST205748,Karan Singh,Female,41,Himachal Pradesh,Shimla,9542269575,karan.singh59@example.com,Small Business,Business Income,1004805,Groww,113838,Low,7/23/2011,SUNPHARMA,1303,4/7/2015,-,1480,-,1927893,2619150,1927893,1,FALSE
CUST205749,Aisha Verma,Female,69,Tripura,Agartala,9737637975,aisha.verma77@example.com,Freelancer,None/Student,879599,Groww,67466,Moderate,7/29/2015,TCS,153,5/2/2025,-,3727,-,570184,583195,570184,5,FALSE
CUST205750,Ananya Mehta,Female,43,Karnataka,Mysuru,9908362754,ananya.mehta13@example.com,Retired,Salary,2179591,Groww,291440,Low,8/14/2024,DIVISLAB,1471,11/9/2024,-,3871,-,5694726,7333303,5694726,4,FALSE
CUST205751,Vivek Agarwal,Male,51,Chandigarh,Chandigarh,9833726194,vivek.agarwal79@example.com,Agriculture,Inheritance,531413,Groww,36509,High,1/29/2018,DIVISLAB,1476,4/26/2021,-,4172,-,6157193,5858173,6157193,7,FALSE
CUST205752,Smita Verma,Female,35,Gujarat,Surat,9150618209,smita.verma38@example.com,Professional Services,Business Income,2444418,Groww,431513,High,9/28/2013,ONGC,1925,6/22/2015,-,129,-,248806,343649,248806,7,FALSE
CUST205753,Deepa Desai,Male,20,Jharkhand,Jamshedpur,9238391808,deepa.desai19@example.com,Agriculture,Inheritance,589429,Groww,33728,Low,8/1/2015,SUNPHARMA,1331,12/6/2015,1/20/2018,1140,929,1517273,1652085,1236832,9,FALSE
CUST205754,Priya Singh,Female,38,Bihar,Gaya,9277421522,priya.singh49@example.com,Salaried,Investments,318066,Upstox,56577,Moderate,10/28/2018,LARSEN,1653,12/18/2024,-,2672,-,4417527,6553755,4417527,6,FALSE
CUST205755,Aisha Khan,Male,43,Uttar Pradesh,Lucknow,9548236301,aisha.khan38@example.com,Small Business,Pension,725145,Groww,124453,Moderate,5/20/2011,TCS,345,1/25/2016,8/8/2023,2963,3121,1022063,1201979,1076707,6,FALSE
CUST205756,Priya Iyer,Male,26,Tamil Nadu,Madurai,9375406824,priya.iyer58@example.com,Student,Pension,11271,Zerodha,1072,Low,8/16/2013,BAJAJ_AUTO,343,7/10/2020,-,5600,-,1920821,2025131,1920821,7,FALSE
CUST205757,Rohit Agarwal,Male,31,Uttarakhand,Haridwar,9585334412,rohit.agarwal60@example.com,Small Business,Investments,684556,Groww,37889,Low,2/23/2016,KOTAKBANK,1047,8/9/2016,-,2775,-,2905247,2833695,2905247,4,FALSE
CUST205758,Ananya Nadkarni,Male,38,Maharashtra,Pune,9977065085,ananya.nadkarni52@example.com,Salaried,Pension,758545,Upstox,138563,High,12/12/2011,BHARTIARTL,1781,12/20/2017,-,814,-,1450090,2163695,1450090,5,FALSE
CUST205759,Deepa Chopra,Female,56,Punjab,Chandigarh,9438345421,deepa.chopra33@example.com,Small Business,Investments,806998,Groww,137713,Low,3/21/2016,MARUTI,262,8/7/2020,1/2/2021,15778,11257,4133922,4712001,2949386,5,FALSE
CUST205760,Rohit Iyer,Male,24,Gujarat,Vadodara,9265785253,rohit.iyer97@example.com,Professional Services,Business Income,5646152,Groww,819835,Moderate,9/24/2010,BHARTIARTL,478,6/22/2017,-,1012,-,483683,628922,483683,5,FALSE
CUST205761,Siddharth Nair,Male,33,Goa,Panaji,9276189377,siddharth.nair89@example.com,Agriculture,Salary,896836,Groww,52245,Low,4/4/2013,BAJAJ_AUTO,1700,2/14/2025,-,5794,-,9850310,10762621,9850310,9,FALSE
CUST205762,Kavya Mishra,Female,18,Punjab,Chandigarh,9367569731,kavya.mishra83@example.com,Entrepreneur,Business Income,2227992,Groww,281420,Low,9/10/2022,HDFC,285,6/5/2023,-,2274,-,648230,671265,648230,7,FALSE
CUST205763,Karan Khan,Female,48,Mizoram,Aizawl,9679556313,karan.khan49@example.com,Small Business,Business Income,15918,Groww,3026,Low,6/3/2010,ONGC,1035,2/19/2018,-,125,-,129872,161408,129872,5,FALSE
CUST205764,Kavya Reddy,Male,47,Manipur,Imphal,9064976477,kavya.reddy46@example.com,Retired,Business Income,115363,Groww,7617,Low,5/17/2013,TCS,1681,4/22/2024,-,2923,-,4913832,5589144,4913832,5,FALSE
CUST205765,Arjun Singh,Male,58,Goa,Panaji,9768991862,arjun.singh89@example.com,Freelancer,Salary,598196,Groww,75669,Moderate,6/7/2021,HCLTECH,230,6/27/2022,8/18/2025,1395,972,320790,381301,223482,4,FALSE
CUST205766,Vivek Joshi,Male,31,Jammu and Kashmir,Jammu,9092110193,vivek.joshi99@example.com,Entrepreneur,Salary,4460127,Groww,760514,Moderate,7/27/2010,BHARTIARTL,970,2/20/2020,1/29/2024,908,1195,881235,1166096,1159315,3,FALSE
CUST205767,Karan Nadkarni,Male,44,Mizoram,Aizawl,9142547096,karan.nadkarni70@example.com,Student,None/Student,18313,Zerodha,2732,High,3/19/2019,HCLTECH,1943,10/26/2023,-,1303,-,2532292,2708269,2532292,7,FALSE
CUST205768,Priya Patel,Female,20,Puducherry,Puducherry,9799649124,priya.patel40@example.com,Salaried,Salary,608583,Upstox,66438,Low,1/7/2020,INFY,1703,9/11/2023,-,1787,-,3043976,3021235,3043976,1,FALSE
CUST205769,Kavya Bose,Female,48,Puducherry,Puducherry,9293990598,kavya.bose40@example.com,Professional Services,Business Income,1051441,Groww,193255,Low,11/27/2018,SUNPHARMA,945,9/20/2024,-,1125,-,1062964,1299492,1062964,6,FALSE
CUST205770,Aditya Singh,Male,43,Himachal Pradesh,Shimla,9441284720,aditya.singh82@example.com,Retired,Business Income,621426,Groww,80203,Low,11/29/2011,DIVISLAB,1473,12/11/2021,-,4334,-,6383304,6189519,6383304,3,FALSE
CUST205771,Aarav Nair,Female,43,Tamil Nadu,Chennai,9892445267,aarav.nair64@example.com,Agriculture,Investments,279479,Groww,50399,Moderate,6/7/2015,ITC,551,10/27/2022,-,387,-,213204,278345,213204,5,FALSE
CUST205772,Deepa Desai,Male,34,Manipur,Imphal,9788105249,deepa.desai18@example.com,Student,Investments,9038,Zerodha,1281,Low,12/29/2012,SBI,334,10/17/2018,6/27/2019,696,638,232527,291763,213182,5,FALSE
CUST205773,Karan Desai,Prefer not to say,32,Dadra and Nagar Haveli and Daman and Diu,Silvassa,9578742980,karan.desai49@example.com,Entrepreneur,Pension,3291905,Groww,319113,Low,5/31/2024,SUNPHARMA,782,7/24/2025,-,969,-,757594,788357,757594,3,FALSE
CUST205774,Rohit Rao,Female,48,Madhya Pradesh,Bhopal,9721378703,rohit.rao93@example.com,Entrepreneur,Pension,4683321,Groww,865511,Low,6/11/2010,LARSEN,1422,9/22/2016,-,2171,-,3086693,3276907,3086693,3,FALSE
CUST205775,Kavya Mishra,Female,34,Uttar Pradesh,Kanpur,9044874186,kavya.mishra81@example.com,Student,Investments,9581,Zerodha,1743,Moderate,12/3/2011,HINDUNILVR,1799,8/2/2023,-,2740,-,4930034,4987860,4930034,5,FALSE
CUST205776,Siddharth Patel,Female,18,Maharashtra,Pune,9084840560,siddharth.patel76@example.com,Small Business,None/Student,1154983,Groww,110886,Low,3/25/2016,DIVISLAB,1760,2/3/2017,7/19/2021,3511,4323,6178938,8866771,7608674,6,FALSE
CUST205777,Priya Iyer,Female,55,Manipur,Imphal,9664431418,priya.iyer60@example.com,Entrepreneur,Business Income,2623733,Groww,216331,Low,8/19/2021,LARSEN,1612,5/19/2023,-,1738,-,2801801,3056819,2801801,9,FALSE
CUST205778,Aisha Rao,Female,33,Tripura,Agartala,9682933724,aisha.rao27@example.com,Professional Services,Inheritance,1953685,Groww,384521,Low,6/30/2015,KOTAKBANK,575,4/14/2016,7/26/2021,2591,2403,1489710,2154747,1381811,3,FALSE
CUST205779,Priya Chopra,Female,24,Tamil Nadu,Madurai,9922995428,priya.chopra20@example.com,Professional Services,None/Student,2770805,Groww,335365,High,6/17/2016,POWERGRID,271,1/7/2020,-,269,-,72940,66628,72940,6,FALSE
CUST205780,Smita Mishra,Female,30,Meghalaya,Shillong,9223063604,smita.mishra87@example.com,Agriculture,Pension,407763,Groww,81408,Low,3/24/2010,MARUTI,548,11/15/2018,-,16556,-,9072474,10302605,9072474,5,FALSE
CUST205781,Vivek Nair,Prefer not to say,25,Karnataka,Mangalore,9253639228,vivek.nair82@example.com,Salaried,Salary,699576,Upstox,61604,Low,2/25/2015,BAJAJ_AUTO,470,4/20/2023,-,7113,-,3343251,4824227,3343251,6,FALSE
CUST205782,Deepa Rao,Male,38,Sikkim,Gangtok,9529664146,deepa.rao34@example.com,Retired,Pension,631087,Groww,41148,Low,12/28/2010,BAJAJ_AUTO,1752,9/26/2020,-,5833,-,10219136,13590636,10219136,4,FALSE
CUST205783,Arjun Singh,Female,28,Tamil Nadu,Coimbatore,9143997293,arjun.singh93@example.com,Professional Services,Salary,524016,Groww,26803,High,10/26/2012,MARUTI,1356,4/22/2017,-,12630,-,17126605,16036366,17126605,2,FALSE
CUST205784,Priya Khan,Male,48,Nagaland,Kohima,9073486233,priya.khan82@example.com,Student,None/Student,21334,Zerodha,2066,Moderate,7/31/2015,POWERGRID,166,1/11/2018,3/29/2025,204,255,33798,40455,42247,4,FALSE
CUST205785,Pooja Rao,Female,35,Delhi,New Delhi,9821777695,pooja.rao87@example.com,Retired,Salary,1450549,Groww,199774,High,11/3/2014,KOTAKBANK,136,3/6/2015,-,2412,-,328003,320285,328003,2,FALSE
CUST205786,Rohit Iyer,Female,47,Madhya Pradesh,Bhopal,9640415365,rohit.iyer15@example.com,Salaried,Inheritance,611723,Upstox,53413,High,8/16/2014,HINDUNILVR,761,4/25/2019,-,3002,-,2284750,2250702,2284750,6,FALSE
CUST205787,Kavya Sharma,Male,18,Arunachal Pradesh,Naharlagun,9971497779,kavya.sharma74@example.com,Small Business,Investments,783119,Groww,106789,High,9/20/2010,BAJAJ_AUTO,322,8/30/2018,-,5169,-,1664527,1941320,1664527,4,FALSE
CUST205788,Smita Nadkarni,Male,31,Meghalaya,Shillong,9756242750,smita.nadkarni17@example.com,Student,Inheritance,3720,Zerodha,217,Low,9/3/2012,INFY,106,8/22/2023,-,1398,-,148220,211239,148220,6,FALSE
CUST205789,Smita Rao,Female,32,Jharkhand,Ranchi,9641221653,smita.rao96@example.com,Freelancer,Pension,1381973,Groww,270278,Low,1/19/2017,ICICIBANK,906,9/26/2021,1/23/2024,1015,975,919681,1028709,883160,5,FALSE
CUST205790,Karan Patel,Female,32,Delhi,New Delhi,9533389121,karan.patel15@example.com,Retired,Salary,542912,Groww,55434,Moderate,5/7/2012,HINDUNILVR,1064,11/11/2020,-,2886,-,3070981,4025360,3070981,4,FALSE
CUST205791,Aarav Nair,Female,37,Andhra Pradesh,Visakhapatnam,9562561209,aarav.nair16@example.com,Entrepreneur,None/Student,5120075,Groww,1003517,Low,1/29/2010,ITC,1117,7/10/2022,-,453,-,506347,524762,506347,4,FALSE
CUST205792,Karan Gupta,Female,31,Chhattisgarh,Bhilai,9167322715,karan.gupta63@example.com,Retired,Salary,917364,Groww,119432,Moderate,9/4/2017,KOTAKBANK,1666,6/4/2023,-,2166,-,3608306,4120551,3608306,2,FALSE
CUST205793,Pooja Nair,Male,35,Chhattisgarh,Raipur,9278819115,pooja.nair94@example.com,Salaried,Business Income,708824,Upstox,85017,Low,5/20/2016,HINDUNILVR,503,8/25/2016,-,1989,-,1000497,969742,1000497,11,TRUE
CUST205794,Kavya Kumar,Female,35,Bihar,Patna,9359272573,kavya.kumar67@example.com,Agriculture,Salary,510785,Groww,32405,High,1/25/2011,AXISBANK,841,12/16/2019,-,1040,-,874724,857951,874724,4,FALSE
CUST205795,Aarav Patel,Female,48,Rajasthan,Jaipur,9995673626,aarav.patel10@example.com,Student,None/Student,36153,Zerodha,2267,Low,10/24/2012,BAJAJ_AUTO,1252,4/1/2015,-,5824,-,7291610,9420736,7291610,3,FALSE
